id,title,image,description,status,date_from,date_to,stock_available,fsmstate,generator,auth_supplier,auth_distributor,auth_sequence,fsmstate_ant,user,timestamp,date,list_price,selling_price,product_list_price_header_2_date_from,product_list_price_header_2_date_to,minimum_products_quantity_gral,maximum_products_quantity_gral,maximum_offers_quantity_per_vendor,audio,bonus_discount_suboffer_range_criteria,list_price_update_mode,category_id,enterprise_distributor_id,enterprise_supplier_id,product_list_price_header_id,product_list_price_header_2_id,cash_discount_percentaje
46,"Acederm, Ocladerm y Dermomax + Regalos",offers/scaled_Portadas-promos-brouwer_900x675px.jpg,"Brouwer: Llevando 10u o más, hasta 80% BM + obsequios ",1,2024-10-29 03:00:00+00,2025-02-03 02:59:00+00,972,distributor,supplier,2025-01-30 17:54:56.254863+00,2025-01-30 17:48:40.117143+00,24,supplier,"",2025-01-30 17:59:50.352732+00,2024-10-29,0.00,0.00,,,10,99999999,99999999,"",2,2,1,3,9,3,,12
86,CAMILLA BAGOVAC (100 Un.),offers/scaled_Promo-Bago-camilla-_1.jpg,"Si te comunicás con tu promotor de BIOGENESIS BAGÓ, y realizás tu pedido por '"TRANSFER'", podés obtener un: 12% BM EXTRA en BAGOVAC RABIA / 20% BM EXTRA en CANIGEN MHA2PPi / 40% BM EXTRA en FELIGEN Además de obtener la CAMILLA TRANSPORTADORA",1,2025-05-23 03:00:00+00,2025-06-01 02:59:00+00,999,vendor,distributor,2025-05-23 15:33:46.699757+00,2025-05-28 15:48:44.710597+00,6,distributor,"",2025-05-28 15:48:44.710717+00,2025-05-23,0.00,0.00,,,100,10000,10,"",2,2,1,3,945,4,,12
78,Feliway y Adaptil + Cargador Portátil,offers/scaled_WhatsApp_Image_2025-03-26_at_2.59.20_PM.jpeg,"Alcanzando 20 unidades surtidas de las feromonas Feliway y Adaptil, llevá un Cargador Portátil + 5 Nros Sorteo 0km",1,2025-03-26 03:00:00+00,2025-05-29 02:59:00+00,9,vendor,distributor,2025-03-26 13:57:33.588968+00,2025-05-05 13:14:06.48878+00,4,distributor,"",2025-05-05 13:14:06.488969+00,2025-03-26,0.00,0.00,,,20,99999999,1000,"",2,2,1,3,19,6,,12
93,asas,offers/scaled_Oltransflex-x15_6mOKJzg.jpg,asas,1,2025-06-27 03:00:00+00,2025-07-05 02:59:00+00,1000,cancel_distributor,distributor,2025-06-27 14:41:10.127613+00,2025-06-27 14:41:46.228791+00,4,distributor,"",2025-06-27 16:09:28.779904+00,2025-06-27,0.00,0.00,,,120,99999999,100,"",2,2,1,3,18,4,,12
58,Apoquel + Vacunas y Obsequios,offers/scaled_zoetis-transfer-.jpg,Zoetis: Oferta Apoquel + Vacunas y Regalos,1,2025-03-26 03:00:00+00,2025-05-18 02:59:00+00,9,distributor,distributor,2025-05-14 13:55:55.698562+00,2025-05-14 13:56:24.202257+00,35,vendor,"",2025-05-16 13:25:02.074777+00,2024-12-13,0.00,0.00,,,75,99999999,99999999,"",2,2,1,3,20,7,,12
70,FEROMONAS - FELIWAY Y ADAPTIL,offers/scaled_Promo-Adaptil-y-Feliway-06-03-.jpg,Alcanza las maximas unidades surtidas y obtené el mejor precio llevando un SET DE VINOS + CATENA ZAPATA + NROS SORTEO 0KM,1,2025-03-06 03:00:00+00,2025-04-08 02:59:00+00,1000,distributor,distributor,2025-03-06 17:01:16.563962+00,2025-03-06 17:03:01.611469+00,8,vendor,"",2025-03-25 17:26:27.996223+00,2025-03-06,0.00,0.00,,,5,99999999,10000,"",2,2,1,3,19,6,,12
62,Oferta Linea Block,offers/scaled_1000089907.jpg,Oferta Linea Block,1,2025-01-30 03:00:00+00,2025-04-08 02:59:00+00,95,distributor,distributor,2025-02-03 18:52:15.247355+00,2025-02-04 17:46:07.260965+00,8,vendor,"",2025-03-25 17:26:59.765327+00,2025-01-30,0.00,0.00,,,35,99999999,10,"",2,2,1,3,18,5,,12
66,Power Gold 1 Mes ,offers/scaled_Brouwer-oferta-plancheta-actualizada.jpg,"LLevandote 75 uds de Power Gold 1 Mes, accedés a una Heladera Portátil Polarbox (Amarillo/Azul/Celeste). A partir de 100 uds alcanzá la Planchetta. Y En 145 uds, llevá la Heladera + Plancheta + Vino Catena Zapata + 14 Nros Sorteo 0km",1,2025-02-17 03:00:00+00,2025-06-22 02:59:00+00,981,distributor,distributor,2025-06-09 19:18:57.422533+00,2025-06-09 19:19:18.248777+00,37,vendor,"",2025-06-18 13:45:29.898376+00,2025-02-17,0.00,0.00,,,25,99999999,1000,"",2,2,1,3,9,3,,12
67,Basken Doble Hosp 60/40 mg - Nueva Presentación,offers/scaled_WhatsApp_Image_2025-04-09_at_11.58.32_AM.jpeg,"Antiparasitario interno para caninos de espectro total. Nueva presentacion del Basken Doble 60/40 mg, ahora en 60 comprimidos. Incluye sobres para venta por unidad.",1,2025-02-19 03:00:00+00,2025-05-27 02:59:00+00,998,distributor,distributor,2025-04-09 15:02:04.937794+00,2025-05-05 13:19:02.486846+00,16,vendor,"",2025-05-19 14:25:23.747981+00,2025-02-19,0.00,0.00,,,2,99999999,1000,"",2,2,1,3,1070,10,,12
74,prueba 2,offers/scaled_1630604865918_fxgApPq.jpg,jj,1,2025-03-14 03:00:00+00,2025-03-22 02:59:00+00,400,cancel_supplier,supplier,2025-03-14 16:44:42.480632+00,2025-03-14 16:45:22.877144+00,3,supplier,"",2025-03-14 16:46:34.59618+00,2025-03-14,0.00,0.00,,,10,99999999,10,"",2,2,1,3,8,1,,1000
47,Colirios (Oftalday) + Taza Holliday,offers/scaled_holliday-tazas_900x675px.jpg,"A partir de 10 unidades surtidas de productos Oftalday, accede a un 60% de bonificación y obtené la Taza de Holliday.  Con 30 unidades surtidas llevate el juego completo de 4 tazas!  ",1,2024-11-04 03:00:00+00,2025-08-19 02:59:00+00,979,vendor,supplier,2025-03-26 15:00:33.360096+00,2025-07-21 18:48:24.96945+00,17,distributor,"",2025-07-26 15:56:26.201273+00,2024-11-04,0.00,0.00,,,10,99999999,99999999,"",2,2,1,3,8,1,,12
83,200 Un. POWER ULTRA + CÁMARA,offers/scaled_WhatsApp_Image_2025-05-13_at_1.21.12_PM.jpeg,"",1,2025-05-13 03:00:00+00,2025-08-19 02:59:00+00,9,vendor,distributor,2025-05-13 16:52:07.911272+00,2025-07-21 18:46:16.068317+00,12,distributor,"",2025-07-21 18:46:16.068463+00,2025-05-13,0.00,0.00,,,0,99999999,10,"",2,2,1,3,9,4,,12
77,Pets Protector 90 + Auriculares Inalambricos,offers/scaled_WhatsApp_Image_2025-03-26_at_3.18.03_PM.jpeg,"LLevando 20 unidades surtidas de Pets Protector 90, lleváte Auriculares Bluetooth + 5 Nros Sorteo 0km.",1,2025-03-26 03:00:00+00,2025-05-29 02:59:00+00,995,vendor,distributor,2025-04-28 18:44:00.758127+00,2025-05-05 13:14:31.820165+00,10,distributor,"",2025-05-08 14:08:42.892206+00,2025-03-26,0.00,0.00,,,20,99999999,1000,"",2,2,1,3,19,6,,12
84,NUEVO LANZAMIENTO: CIDAR (Display 21 unidades),offers/scaled_cidar-oferta-inthegra-y-dfv-_2_IGZSYgV.jpg,"",1,2025-05-16 03:00:00+00,2025-06-22 02:59:00+00,984,distributor,distributor,2025-05-22 13:36:46.588072+00,2025-06-10 14:22:43.025323+00,13,vendor,"",2025-06-19 16:59:34.800229+00,2025-05-16,0.00,0.00,,,1,99999999,100,"",2,2,1,3,1070,4,,12
82,30 Un. POWER GOLD + CÁMARA,offers/scaled_WhatsApp_Image_2025-05-13_at_1.21.12_PM_1.jpeg,"",1,2025-05-13 03:00:00+00,2025-08-19 02:59:00+00,999,vendor,distributor,2025-05-13 16:31:42.573274+00,2025-07-21 18:46:45.118025+00,9,distributor,"",2025-07-21 18:46:45.118229+00,2025-05-13,0.00,0.00,,,0,99999999,10,"",2,2,1,3,9,4,,12
88,POWER GOLD 1 MES + GIFT $50.000 (MOCHILA ENTREGA PROMOTOR),offers/scaled_power_1_mes.jpg,Alcanzá en 26 unidades una MOCHILA(SE ENVÍA POR PROMOTOR) de Brouwer + Una GIFT CARD  DE $15.000. Y en 40 unidades llevá una GIFT CARD DE $50.000(SE ENVÍAN A PARTIR DEL MARTES 24/06 ) + VINO CATENA ZAPATA,1,2025-06-18 03:00:00+00,2025-08-19 02:59:00+00,9993,vendor,distributor,2025-06-19 13:42:17.331351+00,2025-07-21 18:54:59.414064+00,14,distributor,"",2025-07-30 15:14:13.151115+00,2025-06-18,0.00,0.00,,,10,1000,100,"",2,2,1,3,9,4,,12
89,POWER GOLD 12 SEMANAS + GIFT CARD $50.000 (MOCHILA ENTREGA PROMOTOR),offers/scaled_Artboard_2.jpg,10 U.→ Te llevás una mochila Brouwer ( MOCHILA SE ENTREGA POR PROMOTOR).  24 unidades surtidas → $50.000 en Giftcard (LAS GIFTCARDS SE ENVÍAN A PARTIR DEL MARTES 24/06 POR DFV) + chocolates surtidos + 2 Nros 0km.  50 unidades surtidas → 1 vino Catena Zapata  + 2 Giftcards de $50.000 (GIFTCARDS SE MANDAN A PARTIR DEL 24/06 POR DFV) + 5 Nros 0km,1,2025-06-18 03:00:00+00,2025-08-19 02:59:00+00,995,vendor,distributor,2025-06-19 13:42:35.812627+00,2025-07-21 18:55:23.846027+00,9,distributor,"",2025-07-21 18:55:23.846288+00,2025-06-18,0.00,0.00,,,10,99999999,100,"",2,2,1,3,9,4,,12
68,NUEVO PRODUCTO:  PREGABALIV ,offers/scaled_pregabaliv_1.jpg,Única PREGABALINA en comprimidos saborizados. Asiolítico - Analgésico perioperatorio - Tratamiento de dolor crónico - Terapia adyuvante para convulsiones . ,1,2025-02-19 03:00:00+00,2025-08-19 02:59:00+00,962,vendor,distributor,2025-07-22 15:27:07.797177+00,2025-07-22 15:27:32.131529+00,36,distributor,"",2025-08-01 03:06:17.565081+00,2025-02-19,0.00,0.00,,,5,99999999,1000,"",2,2,1,3,18,5,,12
63,Tónico Total - Complejo Vitamínico - Prednisol,offers/scaled_John-Martin-pridnisol-.jpg,A partir de 15u. surtidas alcanzá regalos y la máxima bonificación,1,2025-02-03 03:00:00+00,2025-08-19 02:59:00+00,69,vendor,distributor,2025-05-15 14:20:33.568476+00,2025-07-21 18:55:52.067591+00,17,distributor,"",2025-07-23 21:11:39.290463+00,2025-01-30,0.00,0.00,,,15,99999999,100,"",2,2,1,3,18,5,,12
79,Lanzamiento LIBRELA ,offers/scaled_librela-6-unidades-_1.jpg,Cómunicate con tu promotor de Zoetis y conseguí un 20% extra.,1,2025-05-14 03:00:00+00,2025-08-19 02:59:00+00,994,vendor,distributor,2025-06-06 16:36:01.386085+00,2025-07-21 18:51:00.830223+00,15,distributor,"",2025-07-21 18:51:00.830383+00,2025-05-13,0.00,0.00,,,0,99999999,1,"",2,2,1,3,20,4,,12
95,CANIGEN + FELIGEN + BAGOVAC + BANDOLERA ,offers/scaled_recombitek_vacunas_Vt1TkyF.jpg,Con la compra de 110 unidades de vacunas (Mínimo 30 unidades de CANIGEN y Mínimo 30 unidades de Feligen). Llevá una Bandolera Montagne de regalo!,1,2025-07-10 03:00:00+00,2025-08-19 02:59:00+00,19,vendor,supplier,2025-07-10 14:20:28.851606+00,2025-07-21 18:47:33.020533+00,3,distributor,"",2025-08-01 01:57:26.59942+00,2025-07-10,0.00,0.00,,,110,99999999,100,"",2,2,1,3,945,9,,12
94,LANZAMIENTO BAGOGARD + BANDOLERA,offers/scaled_recombitek_antiparasitarios_kn0b8XU.jpg,Con la compra de 110 Ud. llevá una bandolera MONTAGNE de regalo!,1,2025-07-10 03:00:00+00,2025-08-19 02:59:00+00,20,vendor,supplier,2025-07-10 14:10:50.453503+00,2025-07-21 18:50:37.518088+00,3,distributor,"",2025-07-21 18:50:37.518267+00,2025-07-10,0.00,0.00,,,110,99999999,100,"",2,2,1,3,945,9,,12
85,CIDAR (RELOJ SMARTWATCH + SET DE ASADO + BOTELLA CIDAR + CHOCOLATE NESTLE),offers/scaled_konig_1.jpg,Alcanzando 14 unidades surtidas obtené un Chocolate NESTLE + 1 Nro sorteo 0km. En 21 unidades surtidas llevá el Chocolate NESTLE + 1 BOTELLA 500ML ó 1 SET DE ASADO + 3 Nros Sorteo 0km. Y en 42 unidades llevá todos los obsequios + un VINO CATENA ZAPATA + 6 Nros Sorteo 0km. Y en 100 unidades alcanzá un RELOJ SMARTWATCH SAMSUNG FIT 3 + todos los obsequios acumulados,1,2025-06-19 03:00:00+00,2025-08-19 02:59:00+00,980,vendor,supplier,2025-07-11 18:14:32.697805+00,2025-07-21 18:47:56.75424+00,42,distributor,"",2025-07-31 19:16:01.113885+00,2025-05-19,0.00,0.00,,,14,99999999,10,"",2,2,1,3,1070,10,,12
98,Display CIDAR + VIAJE CATARATAS (Solicitar Transfer) + SMARTWATCH ,offers/scaled_cidar-display_Lw5QnLO.jpg,"Con la compra de un DISPLAY yá participás para el sorteo de un VIAJE A CATARATAS (obtenélo solicitando tu transfer por un promotor de KONIG). Y llevá obsequios como CHOCOLATE NESTLE, BOTELLA CIDAR, SET PARA ASADO, VINO CATENA ZAPATA y RELOJ SMARTWATCH FIT 2.",1,2025-07-18 03:00:00+00,2025-08-19 02:59:00+00,100,vendor,distributor,2025-07-18 19:35:13.064279+00,2025-07-21 18:48:48.501153+00,4,distributor,"",2025-07-21 18:48:48.501283+00,2025-07-18,0.00,0.00,,,1,99999999,100,"",2,2,1,3,1070,4,,12
90,PETS PROTECTOR 90/ TRIVERMEX + CALOVENTOR + GIFT CARD $15.000,offers/scaled_Ceva_Trivermex_y_Pets_Protector_2_2.jpg,Alcanzá por 20 unidades una BILLETERA de cuero ó un TERMO DE ACERO. En 35 unidades podés llevar un VINO LUIGI BOSCA ó FERRERO ROCHER X8. Y en 70 unidades accedé al CALOVENTOR + 1 GIFT CARD DE $15.000 ó 1 VOUCHER ELECTRO. Segúi participando del sorteo del 0KM con cada compra!,1,2025-06-23 03:00:00+00,2025-08-19 02:59:00+00,9,vendor,distributor,2025-07-08 14:27:59.760474+00,2025-08-01 15:20:16.475001+00,10,distributor,"",2025-08-01 15:20:16.475235+00,2025-06-23,0.00,0.00,,,20,99999999,1000,"",2,2,1,3,19,4,,12
96,FELINE FULLSPOT + PARLANTE ,offers/scaled_Feline_Full_spot_2_wlcVIWM.jpg,Alcanzando 28 Un. llevá un PARLANTE LABYES + 1 Vino CATENA ZAPATA MALBEC + 5 NROS SORTEO 0KM. Y  en 120 unidades adquirí por promotor una BALANZA DIGITAL + 1 GIFT $15000 + 10 Nros Sorteo 0km,1,2025-07-14 03:00:00+00,2025-08-19 02:59:00+00,88,vendor,supplier,2025-07-14 17:33:46.499426+00,2025-07-21 18:49:47.796194+00,3,distributor,"",2025-07-28 22:02:28.435541+00,2025-07-14,0.00,0.00,,,28,99999999,10,"",2,2,1,3,1599,13,,12
97,LABYDERM + RIÑONERA,offers/scaled_labyderm__1_omayO4h.jpg,"Por 24 unidades accedé a una RIÑONERA DE LABYES ó a un KIT PERPIEL de cremas hidratantes (El último se entrega por promotor, contactar directamente)",1,2025-07-15 03:00:00+00,2025-08-19 02:59:00+00,1000,vendor,supplier,2025-07-15 12:27:40.598986+00,2025-07-21 18:50:12.22827+00,3,distributor,"",2025-07-21 18:50:12.228532+00,2025-07-15,0.00,0.00,,,24,99999999,100,"",2,2,1,3,1599,13,,12
